ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~2082,2082,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1411,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,83,830,832.2,EUR,-2.2,0
.1~1925,1925,OO,2,5,02-May,15-01-2024 00:00,3,15,1485,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,11,11,ST,31.23,343.53,290.51,EUR,53.02,0.15
.1~1927,1927,OO,2,5,02-May,15-01-2024 00:00,3,15,1485,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,68.06,2314.04,2062.78,EUR,251.26,0.11
.1~1950,1950,OO,2,9,02-Sep,19-01-2024 00:00,4,19,1573,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,68.06,1633.44,1456.56,EUR,176.88,0.11
.1~1965,1965,OO,3,1,03-Jan,21-01-2024 00:00,5,21,1602,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T01,Milk,Trading Goods,T01,,Milk,85,85,ST,29.03,2467.55,1979.65,EUR,487.9,0.2
.1~1966,1966,OO,3,1,03-Jan,21-01-2024 00:00,5,21,1602,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T02,Cream,Trading Goods,T02,,Cream,22,22,ST,84.01,1848.22,1597.2,EUR,251.02,0.14
.1~1967,1967,OO,3,1,03-Jan,21-01-2024 00:00,5,21,1602,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,31,31,ST,52.01,1612.31,1353.15,EUR,259.16,0.16
.1~1987,1987,OO,3,5,03-May,25-01-2024 00:00,5,25,1627,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,68.78,1788.28,1599.52,EUR,188.76,0.11
.1~2027,2027,PP,1,5,01-May,05-01-2024 00:00,1,5,1333,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,10,10,ST,27,270,260.2,EUR,9.8,0.04
.1~2078,2078,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1411,5,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T02,Cream,Trading Goods,T02,,Cream,20,20,ST,73,1460,1450.8,EUR,9.2,0.01
.1~2028,2028,PP,1,5,01-May,05-01-2024 00:00,1,5,1333,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,70,70,ST,27,1890,1821.4,EUR,68.6,0.04
.1~2077,2077,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1411,4,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T02,Cream,Trading Goods,T02,,Cream,32,32,ST,73,2336,2321.28,EUR,14.72,0.01
.1~2032,2032,PP,1,5,01-May,05-01-2024 00:00,1,5,1333,4,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,63,1827,1747.83,EUR,79.17,0.04
.1~2031,2031,PP,1,5,01-May,05-01-2024 00:00,1,5,1333,5,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,6,6,ST,63,378,361.62,EUR,16.38,0.04
.1~2030,2030,PP,1,5,01-May,05-01-2024 00:00,1,5,1333,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,25,25,ST,63,1575,1506.75,EUR,68.25,0.04
.1~2103,2103,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1435,4,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,79,79,ST,26,2054,2055.58,EUR,-1.58,0
.1~2107,2107,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1435,5,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,7,7,ST,60,420,421.89,EUR,-1.89,0
.1~2105,2105,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1435,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,83,2075,2080.5,EUR,-5.5,0
.1~2104,2104,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1435,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,74,74,ST,26,1924,1925.48,EUR,-1.48,0
.1~1502,1502,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1464,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,62,62,ST,28,1736,1610.76,EUR,125.24,0.07
.1~1503,1503,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1464,5,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,2,2,ST,28,56,51.96,EUR,4.04,0.07
.1~1504,1504,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1464,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,21,21,ST,88,1848,1744.89,EUR,103.11,0.06
.1~1507,1507,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1464,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T05,Butter,Trading Goods,T05,,Butter,36,36,ST,65,2340,2166.48,EUR,173.52,0.07
.1~1533,1533,MM,2,5,02-May,15-01-2024 00:00,3,15,1484,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,20,20,ST,88,1760,1661.8,EUR,98.2,0.06
.1~1631,1631,MM,3,9,03-Sep,29-01-2024 00:00,6,29,1705,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T05,Butter,Trading Goods,T05,,Butter,35,35,ST,67,2345,2107.7,EUR,237.3,0.1
.1~1656,1656,NN,1,5,01-May,05-01-2024 00:00,1,5,1334,7,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,37,37,ST,28.1,1039.7,961.26,EUR,78.44,0.08
.1~1657,1657,NN,1,5,01-May,05-01-2024 00:00,1,5,1334,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,77,77,ST,28.1,2163.7,2000.46,EUR,163.24,0.08
.1~1659,1659,NN,1,5,01-May,05-01-2024 00:00,1,5,1334,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,69,69,ST,28.1,1938.9,1792.62,EUR,146.28,0.08
.1~1662,1662,NN,1,5,01-May,05-01-2024 00:00,1,5,1334,5,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,82.9,2072.5,2077.75,EUR,-5.25,0
.1~1666,1666,NN,1,5,01-May,05-01-2024 00:00,1,5,1334,4,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,61.6,1909.6,1865.89,EUR,43.71,0.02
.1~1667,1667,NN,1,5,01-May,05-01-2024 00:00,1,5,1334,6,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,61.6,1786.4,1745.51,EUR,40.89,0.02
.1~1668,1668,NN,1,5,01-May,05-01-2024 00:00,1,5,1334,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T05,Butter,Trading Goods,T05,,Butter,25,25,ST,61.6,1540,1504.75,EUR,35.25,0.02
.1~1738,1738,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1405,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T02,Cream,Trading Goods,T02,,Cream,32,32,ST,74.1,2371.2,2318.08,EUR,53.12,0.02
.1~1739,1739,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1405,4,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T02,Cream,Trading Goods,T02,,Cream,31,31,ST,74.1,2297.1,2245.64,EUR,51.46,0.02
.1~1740,1740,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1405,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,82.9,2072.5,2077.75,EUR,-5.25,0
.1~1741,1741,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1405,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,82.9,1989.6,1994.64,EUR,-5.04,0
.1~1751,1751,NN,2,3,02-Mar,13-01-2024 00:00,3,13,1459,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T02,Cream,Trading Goods,T02,,Cream,19,19,ST,80,1520,1378.07,EUR,141.93,0.09
.1~1752,1752,NN,2,3,02-Mar,13-01-2024 00:00,3,13,1459,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,74,74,ST,33,2442,1925.48,EUR,516.52,0.21
.1~1817,1817,NN,3,6,03-Jun,26-01-2024 00:00,6,26,1641,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,43,43,ST,38,1634,1122.73,EUR,511.27,0.31
.1~1835,1835,NN,3,9,03-Sep,29-01-2024 00:00,6,29,1700,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,NN-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,74.1,1778.4,1450.08,EUR,328.32,0.18
.1~1846,1846,OO,1,5,01-May,05-01-2024 00:00,1,5,1332,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,60,60,ST,31.23,1873.8,1558.8,EUR,315,0.17
.1~1848,1848,OO,1,5,01-May,05-01-2024 00:00,1,5,1332,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,68.06,1565.38,1384.37,EUR,181.01,0.12
.1~1889,1889,OO,1,9,01-Sep,09-01-2024 00:00,2,9,1409,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T05,Butter,Trading Goods,T05,,Butter,17,17,ST,68.06,1157.02,1023.23,EUR,133.79,0.12
.1~1924,1924,OO,2,5,02-May,15-01-2024 00:00,3,15,1485,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,48,48,ST,31.23,1499.04,1267.68,EUR,231.36,0.15
.1~2108,2108,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1435,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,50,50,ST,44,2200,2171.5,EUR,28.5,0.01
.1~2124,2124,PP,2,5,02-May,15-01-2024 00:00,3,15,1488,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,84.99,849.9,837.1,EUR,12.8,0.02
.1~2126,2126,PP,2,5,02-May,15-01-2024 00:00,3,15,1488,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,14,14,ST,63.99,895.86,848.68,EUR,47.18,0.05
.1~2140,2140,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1504,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T02,Cream,Trading Goods,T02,,Cream,30,30,ST,76.25,2287.5,2187.9,EUR,99.6,0.04
.1~2167,2167,PP,2,9,02-Sep,19-01-2024 00:00,4,19,1572,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T02,Cream,Trading Goods,T02,,Cream,2,2,ST,76,152,145.86,EUR,6.14,0.04
.1~2189,2189,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1642,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T02,Cream,Trading Goods,T02,,Cream,30,30,ST,77,2310,2181.6,EUR,128.4,0.06
.1~2190,2190,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1642,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,9,9,ST,32,288,234.63,EUR,53.37,0.19
.1~2193,2193,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1642,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,66,1518,1389.2,EUR,128.8,0.08
.1~2225,2225,PP,3,9,03-Sep,29-01-2024 00:00,6,29,1690,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,PP-T02,Cream,Trading Goods,T02,,Cream,22,22,ST,79.99,1759.78,1599.84,EUR,159.94,0.09
.1~1313,1313,LL,1,5,01-May,05-01-2024 00:00,1,5,1331,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,58,58,ST,37.43,2170.94,1505.68,EUR,665.26,0.31
.1~1331,1331,LL,1,9,01-Sep,09-01-2024 00:00,2,9,1406,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T02,Cream,Trading Goods,T02,,Cream,26,26,ST,86.78,2256.28,1881.88,EUR,374.4,0.17
.1~1342,1342,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1432,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T01,Milk,Trading Goods,T01,,Milk,63,63,ST,30.25,1905.75,1520.19,EUR,385.56,0.2
.1~1343,1343,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1432,3,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,42,42,ST,35.43,1488.06,1134.42,EUR,353.64,0.24
.1~1344,1344,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1432,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,92.95,2044.9,1833.26,EUR,211.64,0.1
.1~1346,1346,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1432,4,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T05,Butter,Trading Goods,T05,,Butter,32,32,ST,72.87,2331.84,1955.84,EUR,376,0.16
.1~1363,1363,LL,2,5,02-May,15-01-2024 00:00,3,15,1487,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,67.87,1561.01,1405.76,EUR,155.25,0.1
.1~1364,1364,LL,2,5,02-May,15-01-2024 00:00,3,15,1487,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T05,Butter,Trading Goods,T05,,Butter,36,36,ST,67.87,2443.32,2200.32,EUR,243,0.1
.1~1366,1366,LL,2,6,02-Jun,16-01-2024 00:00,4,16,1505,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,65,65,ST,31.43,2042.95,1741.35,EUR,301.6,0.15
.1~1367,1367,LL,2,6,02-Jun,16-01-2024 00:00,4,16,1505,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,39,39,ST,49.47,1929.33,1717.17,EUR,212.16,0.11
.1~1416,1416,LL,3,1,03-Jan,21-01-2024 00:00,5,21,1598,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T01,Milk,Trading Goods,T01,,Milk,33,33,ST,27.25,899.25,780.78,EUR,118.47,0.13
.1~1417,1417,LL,3,1,03-Jan,21-01-2024 00:00,5,21,1598,2,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,35,35,ST,51.47,1801.45,1541.05,EUR,260.4,0.14
.1~1430,1430,LL,3,5,03-May,25-01-2024 00:00,5,25,1625,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,56,56,ST,29.43,1648.08,1487.92,EUR,160.16,0.1
.1~1437,1437,LL,3,6,03-Jun,26-01-2024 00:00,6,26,1639,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,10,10,ST,29.43,294.3,265.7,EUR,28.6,0.1
.1~1458,1458,LL,3,9,03-Sep,29-01-2024 00:00,6,29,1702,1,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,LL-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,73.78,2139.62,2099.02,EUR,40.6,0.02
.1~1498,1498,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1464,4,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T02,Cream,Trading Goods,T02,,Cream,20,20,ST,78,1560,1448.6,EUR,111.4,0.07
.1~1499,1499,MM,2,3,02-Mar,13-01-2024 00:00,3,13,1464,6,03S,Baden-Wurttemberg,South,STUTTGART,Germany,70178,80298,16,MM-T02,Cream,Trading Goods,T02,,Cream,25,25,ST,78,1950,1810.75,EUR,139.25,0.07
.1~2239,2239,PP,3,10,03-Oct,30-01-2024 00:00,6,30,1723,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T05,Butter,Trading Goods,T05,,Butter,13,13,ST,60,780,785.2,EUR,-5.2,-0.01
.1~2237,2237,PP,3,10,03-Oct,30-01-2024 00:00,6,30,1723,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,73,2117,2108.88,EUR,8.12,0
.1~2235,2235,PP,3,10,03-Oct,30-01-2024 00:00,6,30,1723,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T01,Milk,Trading Goods,T01,,Milk,107,107,ST,23,2461,2479.19,EUR,-18.19,-0.01
.1~2226,2226,PP,3,9,03-Sep,29-01-2024 00:00,6,29,1694,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,70.49,2044.21,1751.6,EUR,292.61,0.14
.1~2180,2180,PP,3,5,03-May,25-01-2024 00:00,5,25,1635,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,51.99,1559.7,1305.6,EUR,254.1,0.16
.1~2178,2178,PP,3,5,03-May,25-01-2024 00:00,5,25,1635,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T02,Cream,Trading Goods,T02,,Cream,30,30,ST,79.99,2399.7,2181.6,EUR,218.1,0.09
.1~2171,2171,PP,2,9,02-Sep,19-01-2024 00:00,4,19,1575,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T01,Milk,Trading Goods,T01,,Milk,81,81,ST,24,1944,1881.63,EUR,62.37,0.03
.1~1951,1951,OO,2,9,02-Sep,19-01-2024 00:00,4,19,1576,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T01,Milk,Trading Goods,T01,,Milk,11,11,ST,28.02,308.22,256.19,EUR,52.03,0.17
.1~1933,1933,OO,2,6,02-Jun,16-01-2024 00:00,4,16,1519,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,48,48,ST,31.23,1499.04,1267.68,EUR,231.36,0.15
.1~1897,1897,OO,1,10,01-Oct,10-01-2024 00:00,2,10,1424,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T04,Cheese,Trading Goods,T04,,Cheese,17,17,ST,93.32,1586.44,1412.7,EUR,173.74,0.11
.1~1855,1855,OO,1,6,01-Jun,06-01-2024 00:00,2,6,1360,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,93.32,2146.36,1911.3,EUR,235.06,0.11
.1~1852,1852,OO,1,6,01-Jun,06-01-2024 00:00,2,6,1360,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T02,Cream,Trading Goods,T02,,Cream,21,21,ST,82.29,1728.09,1521.24,EUR,206.85,0.12
.1~1851,1851,OO,1,6,01-Jun,06-01-2024 00:00,2,6,1360,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,OO-T01,Milk,Trading Goods,T01,,Milk,56,56,ST,28.02,1569.12,1291.92,EUR,277.2,0.18
.1~1836,1836,NN,3,9,03-Sep,29-01-2024 00:00,6,29,1703,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T01,Milk,Trading Goods,T01,,Milk,60,60,ST,27.25,1635,1390.2,EUR,244.8,0.15
.1~1818,1818,NN,3,6,03-Jun,26-01-2024 00:00,6,26,1644,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T01,Milk,Trading Goods,T01,,Milk,60,60,ST,30,1800,1390.2,EUR,409.8,0.23
.1~1815,1815,NN,2,10,02-Oct,20-01-2024 00:00,4,20,1583,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T05,Butter,Trading Goods,T05,,Butter,22,22,ST,65.87,1449.14,1326.16,EUR,122.98,0.08
.1~1779,1779,NN,2,6,02-Jun,16-01-2024 00:00,4,16,1517,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T01,Milk,Trading Goods,T01,,Milk,71,71,ST,29.5,2094.5,1640.1,EUR,454.4,0.22
.1~1756,1756,NN,2,3,02-Mar,13-01-2024 00:00,3,13,1465,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,100,2300,1914.52,EUR,385.48,0.17
.1~1743,1743,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1410,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,47,47,ST,45.5,2138.5,2038.39,EUR,100.11,0.05
.1~1697,1697,NN,1,6,01-Jun,06-01-2024 00:00,2,6,1364,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,56,56,ST,28.1,1573.6,1454.88,EUR,118.72,0.08
.1~1694,1694,NN,1,6,01-Jun,06-01-2024 00:00,2,6,1364,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T01,Milk,Trading Goods,T01,,Milk,97,97,ST,25.25,2449.25,2237.79,EUR,211.46,0.09
.1~1693,1693,NN,1,6,01-Jun,06-01-2024 00:00,2,6,1364,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T01,Milk,Trading Goods,T01,,Milk,23,23,ST,25.25,580.75,530.61,EUR,50.14,0.09
.1~1686,1686,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,4,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,42,42,ST,46.1,1936.2,1821.54,EUR,114.66,0.06
.1~1684,1684,NN,1,5,01-May,05-01-2024 00:00,1,5,1350,9,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,NN-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,61.6,1478.4,1444.56,EUR,33.84,0.02
.1~2170,2170,PP,2,9,02-Sep,19-01-2024 00:00,4,19,1575,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T01,Milk,Trading Goods,T01,,Milk,5,5,ST,24,120,116.15,EUR,3.85,0.03
.1~2145,2145,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1524,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T01,Milk,Trading Goods,T01,,Milk,78,78,ST,26.75,2086.5,1811.94,EUR,274.56,0.13
.1~2144,2144,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1524,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T01,Milk,Trading Goods,T01,,Milk,87,87,ST,26.75,2327.25,2021.01,EUR,306.24,0.13
.1~2143,2143,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1524,3,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T01,Milk,Trading Goods,T01,,Milk,84,84,ST,26.75,2247,1951.32,EUR,295.68,0.13
.1~2130,2130,PP,2,5,02-May,15-01-2024 00:00,3,15,1503,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T05,Butter,Trading Goods,T05,,Butter,37,37,ST,63.99,2367.63,2242.94,EUR,124.69,0.05
.1~2091,2091,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1414,1,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T05,Butter,Trading Goods,T05,,Butter,30,30,ST,60,1800,1808.1,EUR,-8.1,0
.1~2088,2088,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1414,2,03W,Saarland,West,SAARBRÜCKEN,Germany,66111,80305,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,74,74,ST,26,1924,1925.48,EUR,-1.48,0
